TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,QuantitySold,PaymentMethod
458,2024-11-19,1092,2071,403,3.0,1741.37,3,MobilePay
459,2025-05-19,1116,2036,403,3.0,921.51,10,DebitCard
460,2024-07-04,1118,2018,402,2.0,1244.0,2,CreditCard
461,2024-11-06,1020,2035,403,2.0,3224.23,6,Cash
462,2024-11-03,1199,2046,404,1.0,27.51,4,MobilePay
463,2024-09-05,1190,2010,402,0.0,1876.75,9,DebitCard
464,2024-11-25,1005,2010,401,1.0,1866.6,7,MobilePay
465,2024-11-02,1020,2016,402,1.0,1343.92,1,CreditCard
466,2025-04-12,1121,2069,403,1.0,1410.36,11,Cash
467,2024-08-13,1161,2072,404,2.0,989.22,8,DebitCard
468,2024-09-02,1020,2033,402,0.0,1528.67,5,CreditCard
469,2024-07-27,1136,2091,404,3.0,3186.52,12,MobilePay
470,2025-03-19,1048,2071,404,1.0,1309.68,3,Cash
471,2025-03-31,1066,2030,403,2.0,1714.29,10,DebitCard
472,2024-08-15,1163,2057,403,3.0,87.82,2,Cash
473,2024-06-22,1047,2036,403,3.0,503.98,6,MobilePay
474,2024-08-02,1087,2063,403,0.0,1694.92,4,CreditCard
476,2024-07-21,1063,2056,402,0.0,1483.88,7,CreditCard
477,2024-07-10,1053,2087,403,1.0,132.26,1,Cash
478,2025-05-10,1064,2038,402,0.0,474.69,11,MobilePay
479,2024-07-18,1083,2041,401,1.0,688.97,8,DebitCard
480,2025-03-14,1152,2019,402,0.0,2022.9,5,MobilePay
481,2025-05-22,1015,2023,401,1.0,3012.58,12,CreditCard
482,2025-01-11,1112,2002,404,1.0,127.0,3,Cash
483,2025-02-09,1138,2024,402,2.0,586.88,10,DebitCard
484,2025-04-01,1141,2097,402,2.0,2543.36,2,CreditCard
485,2025-03-11,1187,2013,403,1.0,785.04,6,MobilePay
486,2025-05-21,1048,2063,402,2.0,677.95,4,Cash
487,2024-07-11,1011,2016,402,1.0,423.65,9,DebitCard
488,2024-06-14,1099,2067,403,0.0,1449.8,7,Cash
489,2024-06-06,1167,2010,404,0.0,1499.78,1,CreditCard
490,2025-04-23,1181,2039,403,0.0,850.71,11,MobilePay
491,2024-08-29,1025,2068,404,1.0,1897.63,8,DebitCard
492,2024-12-17,1191,2039,403,3.0,1250.64,5,CreditCard
493,2024-08-14,1086,2068,404,2.0,1993.86,12,Cash
494,2025-04-06,1162,2092,403,1.0,1122.97,3,MobilePay
495,2025-02-27,1115,2050,401,2.0,1059.34,10,DebitCard
496,2025-05-30,1076,2027,403,0.0,1394.95,2,MobilePay
497,2024-09-21,1142,2073,402,3.0,319.9,6,CreditCard
498,2024-10-25,1059,2041,401,1.0,3756.11,4,Cash
499,2025-03-17,1066,2038,401,3.0,159.05,9,DebitCard
500,2025-03-08,1111,2015,402,0.0,1282.78,7,CreditCard
501,2024-06-23,1081,2019,403,1.0,3531.36,1,MobilePay
502,2025-05-31,1192,2064,401,2.0,338.62,11,Cash
503,2024-10-13,1190,2079,403,3.0,1086.69,8,DebitCard
504,2024-07-27,1124,2073,402,1.0,569.2,5,Cash
505,2024-11-14,1147,2079,404,1.0,3172.45,12,MobilePay
506,2024-06-11,1089,2056,402,1.0,778.95,3,CreditCard
507,2025-03-04,1028,2031,402,2.0,1402.9,10,DebitCard
508,2024-07-17,1005,2070,402,2.0,97.23,2,CreditCard
511,2024-11-01,1130,2012,403,0.0,1026.27,9,DebitCard
512,2024-11-22,1005,2097,403,3.0,582.68,7,MobilePay
514,2025-03-26,1020,2054,404,0.0,2843.23,11,Cash
515,2025-01-27,1175,2035,402,2.0,1981.78,8,DebitCard
516,2024-12-13,1116,2087,402,2.0,1802.35,5,CreditCard
518,2024-07-31,1089,2052,404,2.0,416.47,3,Cash
519,2024-07-26,1020,2078,402,1.0,750.56,10,DebitCard
520,2025-02-01,1128,2060,403,3.0,318.15,2,Cash
521,2024-08-19,1034,2052,402,1.0,178.97,6,CreditCard
522,2025-05-06,1157,2041,404,3.0,688.22,4,MobilePay
523,2025-02-22,1080,2095,401,3.0,1761.65,9,DebitCard
524,2025-04-18,1005,2005,404,0.0,907.13,7,CreditCard
526,2024-11-23,1023,2014,402,1.0,680.75,11,MobilePay
527,2024-06-11,1182,2058,401,1.0,290.91,8,DebitCard
528,2024-07-19,1092,2079,402,3.0,1268.98,5,MobilePay
529,2024-10-13,1038,2023,402,0.0,1892.83,12,CreditCard
530,2025-03-08,1160,2023,402,0.0,554.93,3,Cash
531,2024-12-02,1001,2063,402,3.0,911.66,10,DebitCard
532,2024-12-27,1020,2071,402,0.0,1323.89,2,CreditCard
533,2024-06-16,1170,2077,403,0.0,863.07,6,MobilePay
534,2024-08-13,1156,2089,402,2.0,231.6,4,Cash
535,2024-09-30,1097,2097,404,0.0,1105.46,9,DebitCard
536,2025-02-04,1134,2026,402,0.0,1959.73,7,Cash
537,2024-12-10,1020,2040,403,2.0,96.0,1,MobilePay
538,2024-12-02,1127,2023,402,1.0,1240.37,11,CreditCard
539,2024-06-11,1030,2026,404,2.0,1621.78,8,DebitCard
540,2024-08-27,1176,2019,403,2.0,1012.27,5,CreditCard
541,2024-10-12,1145,2003,402,2.0,984.26,12,Cash
542,2024-11-26,1116,2080,404,2.0,1637.62,3,MobilePay
543,2025-05-07,1020,2086,403,0.0,1386.71,10,DebitCard
544,2025-03-20,1090,2023,403,2.0,3319.3,2,MobilePay
545,2025-04-05,1099,2019,403,2.0,1721.74,6,CreditCard
546,2024-07-07,1095,2038,402,1.0,1580.64,4,Cash
547,2025-03-12,1113,2061,402,3.0,1071.07,9,DebitCard
548,2025-03-11,1066,2066,402,0.0,1441.67,7,CreditCard
549,2024-12-07,1034,2076,401,0.0,1544.05,1,CreditCard
550,2025-02-27,1020,2026,403,2.0,672.34,11,MobilePay
551,2024-11-16,1116,2019,401,0.0,2076.43,8,Cash
552,2024-10-07,1020,2021,401,2.0,148.92,5,DebitCard
554,2025-01-04,1114,2039,403,0.0,3900.84,3,Cash
556,2024-09-14,1046,2085,403,2.0,109.02,2,DebitCard
557,2024-11-26,1118,2036,403,1.0,841.09,6,CreditCard
558,2025-02-13,1066,2068,404,3.0,525.2,4,Cash
559,2024-08-05,1016,2070,404,3.0,57.91,9,MobilePay
560,2025-02-04,1066,2091,404,3.0,939.44,7,DebitCard
562,2025-04-22,1162,2096,402,3.0,810.47,11,CreditCard
563,2024-12-21,1089,2041,404,2.0,3122.27,8,MobilePay
564,2024-12-28,1032,2007,403,0.0,1240.37,5,DebitCard
565,2024-12-17,1028,2003,402,3.0,1437.96,12,CreditCard
566,2024-11-07,1054,2060,402,3.0,752.56,3,MobilePay
567,2024-11-09,1171,2013,401,1.0,2690.16,10,Cash
568,2024-11-15,1021,2079,404,3.0,2544.77,2,DebitCard
569,2024-11-12,1098,2023,404,3.0,1565.37,6,MobilePay
570,2024-12-03,1139,2004,401,2.0,988.99,4,CreditCard
571,2025-02-01,1020,2010,401,0.0,1101.43,9,Cash
572,2024-12-21,1087,2001,404,3.0,696.45,7,DebitCard
573,2024-10-19,1075,2013,403,2.0,2629.22,1,CreditCard
574,2024-08-09,1020,2079,401,0.0,845.88,11,MobilePay
575,2025-03-14,1157,2041,401,1.0,3825.35,8,Cash
576,2025-01-18,1044,2035,404,0.0,879.81,5,DebitCard
577,2024-07-31,1039,2096,404,1.0,1465.7,12,Cash
578,2024-08-09,1088,2041,401,0.0,2643.04,3,MobilePay
580,2024-11-19,1135,2005,401,2.0,891.98,2,DebitCard
581,2025-05-03,1085,2019,403,3.0,3538.81,6,CreditCard
583,2024-06-06,1066,2044,402,2.0,96.22,9,MobilePay
584,2024-07-09,1168,2027,401,0.0,1229.14,7,DebitCard
585,2024-10-28,1165,2023,401,2.0,3472.15,1,MobilePay
586,2024-07-03,1070,2088,403,0.0,171.66,11,CreditCard
587,2024-11-01,1066,2033,402,3.0,441.3,8,Cash
588,2024-11-02,1027,2079,402,0.0,3719.3,5,DebitCard
589,2024-07-13,1020,2002,404,0.0,1345.98,12,CreditCard
590,2024-09-17,1100,2065,404,3.0,1572.83,3,MobilePay
591,2025-03-14,1000,2088,404,2.0,640.51,10,Cash
592,2024-06-24,1165,2097,403,3.0,1804.81,2,DebitCard
593,2024-08-23,1098,2038,404,2.0,1776.17,6,Cash
594,2024-11-15,1034,2039,402,0.0,3395.33,4,CreditCard
595,2024-12-03,1115,2002,401,2.0,133.49,9,MobilePay
596,2024-07-20,1170,2086,402,1.0,121.91,7,DebitCard
597,2024-07-29,1120,2079,401,1.0,3346.98,1,CreditCard
598,2025-04-28,1024,2021,401,0.0,1210.21,11,Cash
599,2024-12-30,1071,2094,404,1.0,1931.15,8,MobilePay
600,2024-08-27,1116,2009,403,3.0,61.79,5,DebitCard
601,2024-08-08,1034,2039,404,0.0,863.25,12,MobilePay
602,2024-06-04,1180,2036,404,3.0,452.01,3,CreditCard
603,2025-01-10,1105,2023,401,3.0,896.1,10,Cash
605,2025-05-28,1118,2084,402,1.0,340.97,6,CreditCard
606,2025-04-05,1127,2013,401,2.0,1631.22,4,MobilePay
607,2024-12-30,1116,2013,402,0.0,1022.29,9,Cash
608,2025-04-25,1151,2053,402,2.0,264.76,7,DebitCard
609,2024-09-02,1005,2048,402,0.0,155.96,1,Cash
611,2024-08-23,1034,2019,404,1.0,1489.34,8,CreditCard
612,2024-09-28,1116,2070,402,3.0,40.3,5,DebitCard
613,2024-11-26,1003,2094,402,3.0,1789.05,12,CreditCard
614,2024-12-25,1034,2005,401,0.0,818.92,3,Cash
615,2025-03-24,1025,2030,401,0.0,842.91,10,MobilePay
616,2024-08-30,1061,2011,401,2.0,945.6,2,DebitCard
617,2024-12-20,1116,2017,404,2.0,1422.61,6,MobilePay
618,2024-06-01,1098,2042,401,2.0,1244.38,4,CreditCard
619,2024-12-20,1066,2042,401,2.0,266.38,9,Cash
620,2024-10-25,1093,2082,401,1.0,703.11,7,DebitCard
621,2024-12-13,1188,2074,402,1.0,1800.97,1,CreditCard
622,2024-12-04,1013,2054,404,0.0,2893.57,11,MobilePay
623,2025-03-29,1115,2086,401,3.0,811.83,8,Cash
624,2024-08-14,1019,2041,401,3.0,1419.15,5,DebitCard
625,2025-05-16,1005,2069,402,3.0,1307.13,12,Cash
626,2024-09-27,1071,2066,403,2.0,1584.31,3,CreditCard
627,2024-11-29,1135,2056,404,1.0,647.67,10,MobilePay
628,2025-03-15,1089,2098,401,2.0,374.41,2,DebitCard
629,2025-05-05,1073,2023,402,0.0,1924.82,6,CreditCard
630,2024-07-23,1047,2013,403,1.0,2929.4,4,Cash
631,2024-08-07,1006,2063,402,2.0,1941.79,9,MobilePay
632,2024-12-14,1165,2060,403,1.0,1470.66,7,DebitCard
633,2025-05-04,1028,2005,402,0.0,833.18,1,MobilePay
634,2025-04-05,1023,2070,402,1.0,117.39,11,CreditCard
635,2024-08-20,1032,2011,404,2.0,1047.53,8,Cash
636,2024-06-24,1101,2079,403,0.0,2081.1,5,DebitCard
637,2025-05-24,1022,2091,404,2.0,3776.0,12,CreditCard
639,2025-05-28,1005,2079,403,3.0,3898.6,10,Cash
640,2024-07-27,1005,2091,401,2.0,1867.61,2,DebitCard
641,2024-12-17,1006,2019,403,3.0,3496.61,6,Cash
642,2024-09-26,1071,2041,404,0.0,2127.92,4,MobilePay
643,2024-11-28,1066,2060,401,0.0,367.55,9,CreditCard
645,2024-06-21,1163,2065,402,1.0,1217.59,1,CreditCard
646,2024-08-09,1080,2087,403,2.0,1181.09,11,Cash
647,2025-03-29,1020,2062,404,1.0,351.38,8,MobilePay
648,2024-08-31,1066,2009,401,0.0,53.62,5,DebitCard
649,2024-10-24,1152,2043,402,0.0,281.26,12,MobilePay
651,2024-07-18,1032,2005,402,0.0,1821.63,10,Cash
652,2024-06-19,1002,2015,402,1.0,735.49,6,DebitCard
653,2024-07-09,1071,2044,403,1.0,183.26,3,CreditCard
654,2025-03-28,1135,2035,403,0.0,944.09,11,MobilePay
655,2024-08-28,1181,2089,402,0.0,741.9,2,Cash
656,2024-10-30,1071,2097,403,0.0,2731.17,9,DebitCard
657,2024-10-23,1184,2054,404,2.0,3812.78,4,Cash
658,2025-02-01,1057,2037,404,0.0,1614.75,7,CreditCard
659,2025-05-10,1003,2062,401,0.0,819.88,1,MobilePay
660,2025-02-04,1189,2021,401,1.0,1210.17,8,DebitCard
661,2025-05-29,1005,2035,403,3.0,3500.05,5,CreditCard
662,2025-05-15,1130,2091,401,3.0,3327.67,12,Cash
663,2024-07-26,1034,2063,401,3.0,687.56,3,MobilePay
664,2024-10-01,1194,2097,404,1.0,2740.55,10,DebitCard
665,2024-12-04,1138,2097,401,0.0,1915.52,2,MobilePay
666,2024-10-28,1008,2041,402,1.0,2250.86,6,CreditCard
667,2025-03-07,1125,2087,404,1.0,813.2,4,Cash
668,2024-12-01,1157,2098,403,0.0,299.99,9,DebitCard
669,2024-10-25,1149,2054,404,2.0,2353.68,7,CreditCard
670,2024-06-24,1071,2075,401,0.0,273.22,1,MobilePay
672,2024-10-29,1146,2091,401,1.0,2762.46,8,DebitCard
673,2025-03-07,1157,2079,402,0.0,2911.25,5,Cash
674,2024-09-26,1005,2079,401,0.0,1730.14,12,MobilePay
675,2024-12-19,1109,2019,403,2.0,2929.76,3,CreditCard
676,2024-08-22,1159,2085,402,1.0,465.26,10,DebitCard
677,2025-05-18,1119,2097,404,0.0,2139.24,2,CreditCard
678,2024-08-01,1020,2052,403,0.0,1699.64,6,Cash
679,2024-09-17,1041,2039,402,0.0,624.67,4,MobilePay
680,2025-03-19,1124,2055,404,0.0,581.79,9,DebitCard
681,2024-06-13,1071,2022,401,3.0,157.89,7,MobilePay
682,2025-04-25,1076,2052,403,0.0,1687.63,1,CreditCard
683,2025-04-05,1066,2074,403,0.0,288.44,11,Cash
684,2025-03-22,1149,2095,402,1.0,391.55,8,DebitCard
685,2025-05-22,1065,2007,404,0.0,876.37,5,CreditCard
687,2024-06-15,1013,2085,402,3.0,1919.04,3,MobilePay
688,2024-10-24,1031,2030,404,3.0,1839.96,10,Cash
690,2024-11-07,1066,2062,404,2.0,1759.68,6,CreditCard
691,2025-03-28,1178,2019,403,2.0,623.08,4,Cash
692,2024-06-22,1161,2082,402,0.0,645.82,9,MobilePay
693,2024-12-21,1071,2098,402,3.0,672.83,7,DebitCard
694,2024-11-27,1066,2039,403,1.0,2154.2,1,CreditCard
695,2024-11-02,1146,2013,402,3.0,3655.68,11,Cash
696,2024-08-09,1109,2019,401,1.0,1028.08,8,MobilePay
697,2025-02-15,1116,2063,401,1.0,1730.78,5,DebitCard
698,2025-03-14,1126,2055,402,2.0,419.26,12,Cash
699,2024-08-14,1007,2041,402,1.0,3579.2,3,CreditCard
700,2024-11-22,1116,2088,404,3.0,1485.4,10,MobilePay
701,2024-09-13,1034,2035,404,0.0,0.0,2,CreditCard
702,2024-12-04,1101,2016,401,2.0,1011.04,6,MobilePay
703,2024-10-15,1022,2070,404,0.0,146.99,4,Cash
704,2024-12-03,1071,2055,403,2.0,1535.05,9,DebitCard
705,2024-09-16,1042,2046,402,3.0,30.81,7,CreditCard
706,2024-09-03,1020,2091,404,3.0,2104.34,1,Cash
707,2025-02-10,1126,2023,401,1.0,1312.95,11,MobilePay
708,2024-08-09,1069,2084,402,0.0,1163.04,8,DebitCard
709,2024-11-09,1032,2042,401,0.0,1201.16,5,CreditCard
710,2025-05-15,1039,2091,404,2.0,526.12,12,Cash
711,2025-05-22,1115,2070,402,0.0,49.61,3,MobilePay
712,2025-03-20,1140,2048,401,1.0,1553.21,10,DebitCard
713,2024-11-04,1071,2079,403,1.0,2708.8,2,Cash
714,2024-11-14,1079,2077,402,0.0,1049.67,6,CreditCard
715,2024-11-30,1121,2039,404,3.0,3262.41,4,MobilePay
716,2024-11-15,1010,2059,402,1.0,1078.19,9,DebitCard
717,2025-01-12,1032,2061,403,1.0,635.8,7,CreditCard
718,2024-09-10,1145,2019,401,3.0,2590.95,1,MobilePay
719,2025-02-15,1090,2019,401,3.0,1319.94,11,Cash
720,2024-11-02,1020,2046,404,2.0,138.54,8,DebitCard
721,2025-03-24,1066,2077,403,0.0,84.93,5,MobilePay
722,2024-11-03,1032,2051,404,2.0,1928.13,12,CreditCard
723,2025-01-25,1022,2013,402,0.0,1346.99,3,Cash
724,2024-06-12,1037,2055,402,3.0,872.66,10,DebitCard
725,2024-07-19,1189,2062,404,0.0,523.13,2,CreditCard
727,2025-02-22,1141,2004,404,3.0,168.37,4,Cash
728,2024-06-08,1141,2079,404,2.0,2463.04,9,DebitCard
729,2024-08-06,1120,2029,402,2.0,129.48,7,Cash
730,2025-02-14,1075,2049,404,2.0,1609.52,1,MobilePay
731,2025-04-05,1072,2011,404,1.0,1009.76,11,CreditCard
732,2025-03-17,1126,2029,401,2.0,59.99,8,DebitCard
733,2024-08-05,1128,2019,403,1.0,1508.43,5,CreditCard
734,2024-09-14,1090,2098,403,0.0,1856.93,12,Cash
735,2024-11-15,1193,2019,401,0.0,1251.71,3,MobilePay
736,2024-07-20,1089,2041,404,3.0,946.82,10,DebitCard
738,2024-10-16,1021,2079,403,1.0,3890.78,6,CreditCard
739,2024-11-11,1005,2052,404,2.0,913.03,4,Cash
740,2025-03-08,1132,2010,403,1.0,816.87,9,DebitCard
741,2024-06-16,1038,2007,403,2.0,661.71,7,CreditCard
742,2024-10-17,1135,2018,404,1.0,1267.5,1,MobilePay
743,2024-12-31,1088,2083,404,2.0,1098.0,11,Cash
744,2024-11-02,1032,2069,403,2.0,1526.24,8,DebitCard
747,2025-03-22,1144,2080,402,2.0,1639.4,3,MobilePay
748,2024-12-20,1005,2031,401,1.0,754.47,10,DebitCard
749,2024-07-12,1105,2013,404,3.0,851.33,2,CreditCard
750,2025-01-26,1143,2050,403,3.0,1393.58,6,Cash
751,2025-05-14,1106,2018,402,3.0,1423.82,4,MobilePay
752,2025-04-12,1071,2004,402,2.0,281.59,9,DebitCard
753,2025-04-09,1089,2005,402,2.0,641.36,7,MobilePay
754,2024-11-29,1036,2053,401,2.0,470.38,1,CreditCard
755,2025-03-28,1031,2008,401,2.0,1805.56,11,Cash
756,2025-03-13,1184,2016,402,3.0,1351.08,8,DebitCard
757,2024-08-02,1022,2085,404,3.0,139.35,5,CreditCard
758,2025-01-24,1071,2021,401,2.0,291.37,12,MobilePay
759,2024-12-17,1034,2066,402,0.0,1875.55,3,Cash
760,2024-08-14,1071,2039,404,2.0,702.43,10,DebitCard
761,2025-04-12,1005,2013,403,0.0,947.0,2,Cash
763,2024-08-15,1076,2040,402,2.0,141.82,4,CreditCard
764,2025-04-26,1071,2075,402,3.0,575.11,9,DebitCard
765,2024-10-07,1016,2052,402,0.0,1928.78,7,CreditCard
766,2025-01-25,1116,2046,404,1.0,29.93,1,Cash
771,2025-02-10,1169,2043,402,2.0,1399.1,3,Cash
772,2025-01-12,1032,2013,402,3.0,2921.59,10,DebitCard
773,2025-03-15,1019,2085,404,2.0,783.93,2,CreditCard
774,2024-12-27,1196,2001,401,1.0,481.97,6,MobilePay
775,2024-06-08,1181,2011,403,1.0,1012.93,4,Cash
776,2024-10-24,1180,2026,401,3.0,590.83,9,DebitCard
777,2024-12-03,1071,2072,402,0.0,176.85,7,Cash
778,2024-09-14,1058,2093,403,0.0,1401.32,1,CreditCard
779,2024-12-11,1143,2000,404,0.0,679.85,11,MobilePay
780,2025-04-05,1031,2059,404,0.0,487.87,8,DebitCard
781,2024-09-21,1114,2046,402,0.0,41.59,5,CreditCard
782,2025-02-01,1063,2054,403,0.0,625.43,12,Cash
783,2024-11-14,1089,2031,401,2.0,1652.19,3,MobilePay
784,2024-12-07,1066,2079,404,3.0,884.91,10,DebitCard
785,2024-06-27,1089,2088,401,0.0,911.74,2,MobilePay
786,2024-10-01,1016,2013,401,3.0,3277.86,6,CreditCard
787,2024-11-08,1168,2058,404,3.0,1257.5,4,Cash
788,2024-10-15,1006,2042,402,0.0,181.71,9,DebitCard
789,2025-03-15,1116,2032,403,3.0,318.46,7,CreditCard
790,2024-06-20,1005,2083,403,1.0,651.92,1,MobilePay
791,2024-10-16,1002,2084,402,0.0,1678.59,11,Cash
792,2025-04-11,1050,2081,402,2.0,977.66,8,DebitCard
793,2025-02-02,1177,2070,403,3.0,24.68,5,Cash
794,2025-04-18,1126,2013,402,3.0,1575.59,12,MobilePay
795,2025-02-22,1084,2048,402,0.0,193.78,3,CreditCard
796,2024-06-14,1020,2080,403,0.0,435.76,10,DebitCard
797,2024-08-11,1184,2097,402,0.0,1678.05,2,CreditCard
798,2024-07-13,1035,2014,403,2.0,770.8,6,Cash
799,2024-10-26,1005,2008,401,1.0,423.78,4,MobilePay
800,2024-10-29,1153,2081,402,1.0,623.66,9,DebitCard
801,2024-08-02,1020,2065,404,0.0,1592.44,7,MobilePay
802,2024-12-30,1005,2082,403,3.0,1439.35,1,CreditCard
803,2024-12-09,1126,2074,404,0.0,1795.03,11,Cash
804,2024-11-20,1071,2046,402,2.0,21.87,8,DebitCard
805,2025-03-01,1132,2074,401,2.0,961.72,5,CreditCard
806,2024-11-08,1081,2013,402,2.0,2115.92,12,MobilePay
807,2024-07-05,1131,2010,403,0.0,752.46,3,Cash
808,2024-12-14,1172,2040,403,1.0,115.33,10,DebitCard
809,2025-02-24,1002,2036,403,3.0,1652.63,2,Cash
810,2025-03-04,1116,2029,402,1.0,82.22,6,CreditCard
811,2025-03-15,1184,2043,401,1.0,1886.76,4,MobilePay
812,2024-11-09,1142,2023,402,0.0,3464.82,9,DebitCard
813,2024-10-20,1005,2051,403,0.0,112.81,7,CreditCard
814,2024-07-28,1084,2077,404,1.0,174.23,1,Cash
815,2024-11-01,1084,2057,403,0.0,396.39,11,MobilePay
816,2025-03-30,1006,2019,404,1.0,2859.78,8,DebitCard
817,2024-11-21,1002,2079,404,0.0,2382.86,5,MobilePay
818,2025-02-26,1052,2035,403,3.0,3087.91,12,CreditCard
819,2024-10-04,1032,2013,402,3.0,1610.78,3,Cash
820,2024-10-11,1125,2073,401,2.0,1841.85,10,DebitCard
821,2024-10-18,1076,2022,404,3.0,1826.12,2,CreditCard
822,2024-08-16,1100,2005,402,1.0,1274.76,6,MobilePay
823,2024-09-27,1178,2027,404,0.0,199.24,4,Cash
824,2024-07-14,1083,2021,403,0.0,192.73,9,DebitCard
825,2025-02-04,1097,2046,402,0.0,109.27,7,Cash
826,2024-07-27,1118,2008,401,1.0,903.56,1,MobilePay
827,2024-11-25,1041,2013,401,0.0,2258.82,11,CreditCard
828,2024-07-04,1173,2091,403,0.0,2895.34,8,DebitCard
829,2024-11-16,1066,2039,404,0.0,0.0,5,CreditCard
830,2025-03-09,1063,2030,402,3.0,78.39,12,Cash
831,2025-03-28,1016,2019,402,0.0,984.58,3,MobilePay
832,2024-10-11,1048,2069,404,0.0,256.48,10,DebitCard
833,2024-10-09,1089,2035,404,2.0,2160.41,2,MobilePay
834,2024-06-29,1020,2063,401,1.0,234.75,6,CreditCard
835,2024-10-09,1099,2098,402,2.0,1349.42,4,Cash
836,2024-06-29,1032,2081,402,0.0,1251.88,9,DebitCard
837,2025-04-25,1188,2031,401,0.0,628.4,7,CreditCard
838,2024-08-02,1034,2039,404,2.0,1928.92,1,CreditCard
839,2025-03-15,1005,2036,401,2.0,451.34,11,MobilePay
840,2024-06-23,1063,2089,402,3.0,407.91,8,Cash
841,2025-01-04,1032,2035,401,1.0,1065.02,5,DebitCard
842,2024-08-11,1052,2019,404,2.0,1388.91,12,CreditCard
844,2024-11-04,1032,2078,404,3.0,793.77,10,MobilePay
845,2025-04-10,1076,2019,402,3.0,1774.52,2,DebitCard
846,2024-12-18,1085,2091,402,1.0,0.0,6,CreditCard
847,2025-04-12,1095,2053,404,2.0,650.23,4,Cash
848,2025-05-28,1034,2015,404,1.0,900.78,9,MobilePay
849,2024-09-13,1184,2046,403,3.0,112.99,7,DebitCard
850,2024-09-07,1089,2086,401,1.0,938.17,1,Cash
851,2025-01-29,1154,2084,402,0.0,1306.57,11,CreditCard
852,2025-05-03,1150,2010,402,1.0,543.1,8,MobilePay
853,2024-10-01,1168,2075,403,0.0,1166.59,5,DebitCard
854,2025-03-19,1068,2095,404,0.0,1641.96,12,CreditCard
855,2024-06-01,1005,2083,403,1.0,413.48,3,MobilePay
856,2024-07-26,1128,2057,402,0.0,1627.9,10,Cash
857,2024-08-18,1104,2079,401,1.0,885.68,2,DebitCard
858,2024-07-22,1034,2061,404,0.0,568.86,6,MobilePay
859,2025-05-16,1010,2097,401,2.0,2629.54,4,CreditCard
860,2024-10-14,1094,2043,403,2.0,787.95,9,Cash
861,2024-06-25,1084,2000,404,3.0,1781.54,7,DebitCard
862,2024-07-28,1135,2035,403,3.0,3471.03,1,CreditCard
863,2024-06-01,1082,2054,401,2.0,1551.01,11,MobilePay
864,2024-11-29,1020,2046,401,2.0,109.67,8,Cash
865,2025-04-16,1183,2016,404,2.0,1992.79,5,DebitCard
866,2025-05-28,1114,2061,402,1.0,1336.5,12,Cash
867,2024-07-08,1183,2054,404,1.0,3496.7,3,MobilePay
869,2025-03-07,1164,2046,404,1.0,50.74,6,DebitCard
870,2024-07-17,1151,2095,401,1.0,1910.43,3,CreditCard
871,2024-12-21,1034,2024,404,2.0,1605.16,11,Cash
872,2025-05-09,1071,2013,404,2.0,2749.25,2,MobilePay
873,2024-11-21,1037,2089,401,2.0,1392.77,9,DebitCard
874,2024-09-20,1146,2027,404,3.0,1629.91,4,MobilePay
875,2024-08-03,1187,2028,401,1.0,1468.42,7,CreditCard
876,2024-09-30,1040,2070,404,3.0,116.08,1,Cash
877,2024-11-02,1072,2035,404,2.0,3111.73,8,DebitCard
878,2025-03-22,1181,2029,402,3.0,30.28,5,CreditCard
879,2024-08-30,1188,2046,401,1.0,147.58,12,MobilePay
880,2025-01-28,1034,2091,402,0.0,3425.44,3,Cash
881,2024-12-25,1160,2031,401,3.0,1391.57,10,DebitCard
882,2025-05-16,1096,2085,401,3.0,1323.73,2,Cash
883,2024-10-25,1066,2097,402,0.0,3076.84,6,CreditCard
884,2024-09-20,1151,2091,404,1.0,785.74,4,MobilePay
885,2025-04-30,1047,2089,401,3.0,1682.43,9,DebitCard
886,2024-12-12,1166,2035,401,1.0,0.0,7,CreditCard
887,2024-11-18,1010,2035,402,2.0,657.52,1,Cash
888,2025-05-24,1093,2021,404,0.0,140.02,11,MobilePay
889,2025-05-13,1075,2056,402,2.0,1972.74,8,DebitCard
890,2024-10-19,1053,2084,401,1.0,1719.37,5,MobilePay
891,2024-08-29,1071,2035,402,3.0,1647.35,12,CreditCard
892,2024-10-31,1102,2032,404,1.0,187.59,3,Cash
893,2025-02-21,1178,2091,403,1.0,1190.71,10,DebitCard
894,2025-05-30,1006,2031,401,0.0,843.22,2,CreditCard
895,2024-10-11,1089,2018,402,0.0,1939.11,6,MobilePay
897,2024-12-14,1012,2079,402,3.0,1074.07,9,DebitCard
898,2024-06-05,1039,2018,404,2.0,1464.57,7,Cash
899,2025-05-23,1063,2053,404,2.0,1029.35,1,MobilePay
900,2024-09-21,1183,2029,403,0.0,66.91,11,CreditCard
901,2024-10-05,1066,2035,401,0.0,1786.33,8,DebitCard
902,2025-05-08,1002,2054,402,0.0,3273.29,5,CreditCard
903,2025-05-01,1182,2068,403,0.0,1931.06,12,Cash
904,2025-01-25,1134,2022,401,1.0,1907.34,3,MobilePay
905,2024-11-11,1095,2043,402,0.0,992.09,10,DebitCard
906,2024-09-16,1005,2041,401,3.0,526.51,2,MobilePay
907,2024-11-22,1027,2023,404,0.0,1388.95,6,CreditCard
908,2024-12-10,1105,2091,401,2.0,2279.11,4,Cash
909,2024-09-30,1046,2034,401,3.0,739.79,9,DebitCard
